data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
36,5,Organic,,226.0,B0871NK9W5,"MAGNET Minnesota State Shaped Gay Pride Rainbow Flag Sticker Lgbt Mn Magnetic Vinyl Car Fridge Sticks to any Metal Surface 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/31P87vCHSaL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31P87vCHSaL._AC_SL1500_.jpg,,2026-04-23T11:35:07.636227
37,5,Organic,,227.0,B0CY8PYF3L,"CafePress Rainbow Stripe Diagonal Gay Pride Square Car Magnet, Magnetic Bumper Display",N/A,$8.99,,,,False,https://m.media-amazon.com/images/I/41X0BCBZ3CL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/41X0BCBZ3CL._AC_SL1500_.jpg,,2026-04-23T11:35:07.639825
38,5,Organic,,228.0,B07ZGHDCLD,"Gay Pride Lesbian Symbol Sticker Decal Self Adhesive Vinyl #2 Truck Car Decal Vinyl Bumper Sticker Sticks to Any Surface 5""",N/A,$4.99,,5.0,2.0,False,https://m.media-amazon.com/images/I/41FNL9shnSL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/41FNL9shnSL._AC_SL1500_.jpg,,2026-04-23T11:35:07.643273
39,5,Organic,,229.0,B0FG3C3956,"CafePress Gay Pride Paw Print Square Car Magnet 3 X 3 Square Car Magnet, Magnetic Bumper Display",N/A,$8.99,,,,False,https://m.media-amazon.com/images/I/313gcCZzNbL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/313gcCZzNbL._AC_SL1500_.jpg,,2026-04-23T11:35:07.646697
40,5,Organic,,230.0,B0B9BSN81P,(3in - 3Pcs) Equality is Not Rocket Science Sticker Funny Gay Pride Stickers Rainbow Astronaut LGBT LGBTQ+ Sticker Gift Decoration Graphic Helmet Bumper Decal,N/A,$6.99,,4.4,21.0,False,https://m.media-amazon.com/images/I/71qSykgs90L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71qSykgs90L._AC_SL1500_.jpg,,2026-04-23T11:35:07.650985
41,5,Organic,,231.0,B0DZNBWW4X,"Magnet Lunar Gay Pride Flag Assembly Magnetic Bumper Sticker 5""",N/A,$4.95,,,,False,https://m.media-amazon.com/images/I/51PHJmgHUbL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51PHJmgHUbL._AC_SL1500_.jpg,,2026-04-23T11:35:07.654108
42,5,Organic,,232.0,B0G2RQ17VJ,"Magnet Heartbeat Rainbow LGBT Love is Love Gay Pride Magnetic Vinyl Sticker Decal 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/51jYtBJS1YL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51jYtBJS1YL._AC_SL1500_.jpg,,2026-04-23T11:35:07.657384
43,5,Organic,,233.0,B07YPQLKX5,"EW Designs Arizona State Shaped Gay Pride Rainbow Flag Sticker Decal Vinyl LGBT AZ Bumper Sticker Vinyl Sticker Car Truck Decal 5""",N/A,$4.95,,5.0,1.0,False,https://m.media-amazon.com/images/I/3174PxFimTL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/3174PxFimTL._AC_SL1500_.jpg,,2026-04-23T11:35:07.660763
44,5,Organic,,234.0,B07Y74SNLY,"EW Designs Mississippi State Shaped Gay Pride Rainbow Flag Sticker Decal Vinyl LGBT MS Bumper Sticker Vinyl Sticker Car Truck Decal 5""",N/A,$4.95,,,,False,https://m.media-amazon.com/images/I/31vS+8N2zFL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31vS+8N2zFL._AC_SL1500_.jpg,,2026-04-23T11:35:07.663798
45,5,Organic,,235.0,B093DYY37R,"Magnet Gay Pride Tiger Magnet Bumper Sticker Car Magnet Flexible Reuseable Magnetic Vinyl 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/61VeGz5gOqL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61VeGz5gOqL._AC_SL1500_.jpg,,2026-04-23T11:35:07.666663
46,5,Organic,,236.0,B0G2SW7SD1,"Magnet LGBTQ Gay Lesbian Gay Pride Rainbow Lips Bisexual Lgbts Magnetic Vinyl Sticker Decal 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/51B8fkYyHgL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51B8fkYyHgL._AC_SL1500_.jpg,,2026-04-23T11:35:07.670390
47,5,Organic,,237.0,B0G5FTRZVK,I Climbed Brokeback Mountain Magnet Large 3x9 Bumper Sticker Size Funny Gay Magnets,N/A,$13.95,,,,False,https://m.media-amazon.com/images/I/51iqxWHGX+L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51iqxWHGX+L._AC_SL1500_.jpg,,2026-04-23T11:35:07.677097
48,5,Organic,,238.0,B0DD5WMTJH,"CafePress Gay Pride Rainbow Flag Sugar Skull with Roses Squa Square Car Magnet, Magnetic Bumper Display",N/A,$8.99,,,,False,https://m.media-amazon.com/images/I/51lsKs3HusL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51lsKs3HusL._AC_SL1500_.jpg,,2026-04-23T11:35:07.680387
49,5,Organic,,239.0,B08NXTR7V7,LGBT Rainbow Sheep Bumper Sticker – LGBTQ Gay Pride Premium Vinyl Decal 5 x 3 | for Cars Auto LGBTQIA Progress Sign Honey Be You Equality Flag Coexist USA Family + Better Than Magnets Sticks Anywhere,N/A,$8.49,,4.6,79.0,False,https://m.media-amazon.com/images/I/81tQnns2ayL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81tQnns2ayL._AC_SL1500_.jpg,,2026-04-23T11:35:07.684503
